2024-09-23 18:01:57,569 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/home/recepcao/Downloads/apache-activemq-6.1.3/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2024-09-24 18:37:03,049 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2024-09-24 18:37:03,052 | INFO  | Listening for connections at: amqp://recepcao-iMac:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-09-24 18:37:03,052 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2024-09-24 18:37:03,056 | INFO  | Listening for connections at: stomp://recepcao-iMac:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-09-24 18:37:03,056 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2024-09-24 18:37:03,059 | INFO  | Listening for connections at: mqtt://recepcao-iMac:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-09-24 18:37:03,060 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2024-09-24 18:37:03,063 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2024-09-24 18:37:03,111 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2024-09-24 18:37:03,203 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@518bfd90{/,null,STARTING} has uncovered HTTP methods for the following paths: [/] | org.eclipse.jetty.security.SecurityHandler | main
2024-09-24 18:37:03,230 | INFO  | Listening for connections at ws://recepcao-iMac:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2024-09-24 18:37:03,235 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2024-09-24 18:37:03,235 | INFO  | Apache ActiveMQ 6.1.3 (localhost, ID:recepcao-iMac-42051-1727213822910-0:1) started | org.apache.activemq.broker.BrokerService | main
2024-09-24 18:37:03,235 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2024-09-24 18:37:03,856 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2024-09-24 18:37:03,856 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2024-09-24 18:37:55,826 | INFO  | Apache ActiveMQ 6.1.3 (localhost, ID:recepcao-iMac-42051-1727213822910-0:1) is shutting down | org.apache.activemq.broker.BrokerService | Thread-20
2024-09-24 18:37:55,827 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | Thread-20
2024-09-24 18:37:55,828 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | Thread-20
2024-09-24 18:37:55,829 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | Thread-20
2024-09-24 18:37:55,829 | INFO  | socketQueue interrupted - stopping | org.apache.activemq.transport.tcp.TcpTransportServer | ActiveMQ Transport Server Thread Handler: amqp://0.0.0.0:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2024-09-24 18:37:55,829 | INFO  | Could not accept connection during shutdown  : null (null) | org.apache.activemq.broker.TransportConnector | ActiveMQ Transport Server Thread Handler: amqp://0.0.0.0:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2024-09-24 18:37:55,830 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | Thread-20
2024-09-24 18:37:55,830 | INFO  | socketQueue interrupted - stopping | org.apache.activemq.transport.tcp.TcpTransportServer | ActiveMQ Transport Server Thread Handler: stomp://0.0.0.0:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2024-09-24 18:37:55,830 | INFO  | Could not accept connection during shutdown  : null (null) | org.apache.activemq.broker.TransportConnector | ActiveMQ Transport Server Thread Handler: stomp://0.0.0.0:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2024-09-24 18:37:55,835 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | Thread-20
2024-09-24 18:37:55,837 | INFO  | PListStore:[/home/recepcao/Documents/WS/ws-qrcode/src/activemq/apache-activemq-6.1.3/data/localhost/tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | Thread-20
2024-09-24 18:37:55,837 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-20
2024-09-24 18:37:55,838 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-20
2024-09-24 18:37:55,838 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | Thread-20
2024-09-24 18:37:56,051 | INFO  | Apache ActiveMQ 6.1.3 (localhost, ID:recepcao-iMac-42051-1727213822910-0:1) uptime 53.497 seconds | org.apache.activemq.broker.BrokerService | Thread-20
2024-09-24 18:37:56,051 | INFO  | Apache ActiveMQ 6.1.3 (localhost, ID:recepcao-iMac-42051-1727213822910-0:1) is shutdown | org.apache.activemq.broker.BrokerService | Thread-20
2024-09-25 13:14:00,577 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/home/recepcao/Documents/WS/ws-qrcode/src/activemq/apache-activemq-6.1.3/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2024-09-25 13:14:00,625 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[/home/recepcao/Documents/WS/ws-qrcode/src/activemq/apache-activemq-6.1.3/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2024-09-25 13:14:00,753 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | main
2024-09-25 13:14:00,754 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2024-09-25 13:14:01,027 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | main
2024-09-25 13:14:01,199 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2024-09-25 13:14:01,200 | INFO  | PListStore:[/home/recepcao/Documents/WS/ws-qrcode/src/activemq/apache-activemq-6.1.3/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2024-09-25 13:14:01,200 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2024-09-25 13:14:01,201 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2024-09-25 13:14:01,355 | INFO  | Apache ActiveMQ 6.1.3 (localhost, ID:recepcao-iMac-35241-1727280841213-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2024-09-25 13:14:01,404 | INFO  | Listening for connections at: tcp://recepcao-iMac:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-09-25 13:14:01,405 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2024-09-25 13:14:01,427 | INFO  | Listening for connections at: amqp://recepcao-iMac:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-09-25 13:14:01,427 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2024-09-25 13:14:01,436 | INFO  | Listening for connections at: stomp://recepcao-iMac:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-09-25 13:14:01,436 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2024-09-25 13:14:01,442 | INFO  | Listening for connections at: mqtt://recepcao-iMac:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-09-25 13:14:01,442 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2024-09-25 13:14:01,445 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2024-09-25 13:14:01,548 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2024-09-25 13:14:01,795 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@518bfd90{/,null,STARTING} has uncovered HTTP methods for the following paths: [/] | org.eclipse.jetty.security.SecurityHandler | main
2024-09-25 13:14:01,831 | INFO  | Listening for connections at ws://recepcao-iMac:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2024-09-25 13:14:01,831 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2024-09-25 13:14:01,831 | INFO  | Apache ActiveMQ 6.1.3 (localhost, ID:recepcao-iMac-35241-1727280841213-0:1) started | org.apache.activemq.broker.BrokerService | main
2024-09-25 13:14:01,831 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2024-09-25 13:14:03,144 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2024-09-25 13:14:03,145 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2024-09-25 13:40:19,354 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | qtp649848324-48
